,name,place_id,formatted_address,types,user_ratings_total,rating,lat,long,latlong
429,Kepolisian Resort Mataram,ChIJExOdUGPAzS0RimhJyGdl2_U,"C3CM+X82, Taman Sari, Ampenan, Mataram City, West Nusa Tenggara 83112, Indonesia","police,point_of_interest,establishment",3,5.0,-8.577628299999999,116.0832982,"-8.5776283,116.0832982"
430,Polsek Aikmel,ChIJ6c62H9U1zC0RZ3ysVt3CCf0,"Jl. Jurusan Lab. Lombok, Aikmel Utara, Kec. Aikmel, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83658, Indonesia","police,point_of_interest,establishment",2,4.5,-8.5688163,116.5320477,"-8.5688163,116.5320477"
431,Satuan Polisi Pamong Praja,ChIJQ-0XiLtOzC0RRmuhbm8zng8,"Jl. Prof. M Yamin SH No.59, Khusus Kota Selong, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia","point_of_interest,establishment",1,5.0,-8.651081,116.5306192,"-8.651081,116.5306192"
432,KANTOR POLISI SEKTOR SIKUR,ChIJ71UZQGZLzC0ReuJ9ereTKo8,"9C8X+R4F, Sikur, East Lombok Regency, West Nusa Tenggara 83662, Indonesia","police,point_of_interest,establishment",22,4.3,-8.6329362,116.4477946,"-8.6329362,116.4477946"
433,Polsek Sukamulia,ChIJL2tmuqhOzC0ROOSqYtSiA58,"Jl. TGH. Zainudin Abd. Majid, Pancor, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia","police,point_of_interest,establishment",2,5.0,-8.627602,116.5114504,"-8.627602,116.5114504"
434,Pos polisi sindu,ChIJoxHHYanAzS0RGT7qrZ6SO9Y,"Jl. Gora 1 No.2, Cakranegara Utara, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","police,point_of_interest,establishment",0,0.0,-8.5812557,116.1302396,"-8.5812557,116.1302396"
435,Polsek Janapria,ChIJWcCBtwewzS0R8Z-4vTfFhoA,"Praya, Jl. Bypass Bandara Int. Lombok, Janapria, Lombok Tengah, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83511, Indonesia","police,point_of_interest,establishment",3,3.0,-8.6941603,116.399972,"-8.6941603,116.399972"
436,Polsek Labu Api Police Station,ChIJKdxvRO6-zS0RsqqpNZFzX9o,"Jl. Gn. Pengsong No.57, Telaga Waru, Kec. Labuapi, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83361, Indonesia","point_of_interest,local_government_office,establishment",5,3.2,-8.640521999999999,116.1024291,"-8.640522,116.1024291"
437,KPPP Laut Lembar,ChIJTedzQRe9zS0RXKBXfhAPows,"73FG+P7Q, Jalan Pelabuhan, Lembar, West Lombok Regency, West Nusa Tenggara 83364, Indonesia","police,point_of_interest,establishment",0,0.0,-8.7256711,116.0757574,"-8.7256711,116.0757574"
438,Markas unit patroli kayangan Dit Polairud Polda NTB,ChIJhQYxCKI5zC0RArnpt5pTsQo,"GMGF+2C4, Jl. Raya Sambelia, Labuhan Lombok, Kec. Pringgabaya, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83654, Indonesia","police,point_of_interest,establishment",2,5.0,-8.4749795,116.6735652,"-8.4749795,116.6735652"
439,Kantor Satuan Polisi Pamong Praja,ChIJXyVRGAq8zS0RgcN7m7Q5ouI,"849M+QVR, Jl. Soekarno - Hatta, Dasan Geres, Kec. Gerung, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83363, Indonesia","local_government_office,point_of_interest,establishment",1,5.0,-8.6805335,116.1346465,"-8.6805335,116.1346465"
440,Polsek Suralaga,ChIJJdn9LW1JzC0RNgPqLK7M4uU,"9GVP+4W5, Mekar Jaya, Suralaga, East Lombok Regency, West Nusa Tenggara 83652, Indonesia","police,point_of_interest,establishment",1,5.0,-8.607230099999999,116.5373559,"-8.6072301,116.5373559"
441,Mako Dit Polair Polda NTB,ChIJ30pUJw29zS0RXaRJcuuNWEI,"73J8+WC8, Jalan Pantai Cemara, Lembar, Kec. Lembar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83364, Indonesia","police,point_of_interest,establishment",8,3.8,-8.717742399999999,116.0661576,"-8.7177424,116.0661576"
442,Kepolisian Sektor Sakra,ChIJfWvD0FJMzC0R9TUciotUKDE,"Jl. Soekarno Hatta No.16, Sakra, Kec. Sakra, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83671, Indonesia","police,point_of_interest,establishment",2,5.0,-8.6797233,116.4751414,"-8.6797233,116.4751414"
443,Polsek Sekotong,ChIJ4____9KvzS0RUh-nzxVwYHk,"Jl. Jurusan Lembar, Batujai, Praya Bar., Kabupaten Lombok Barat, Nusa Tenggara Bar. 83512, Indonesia","police,point_of_interest,establishment",3,5.0,-8.778403599999999,116.0499025,"-8.7784036,116.0499025"
444,Polsek Prabar,ChIJBVkg71OwzS0R1U5uf09bp-A,"Jl. Batujui, Praya, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia","police,point_of_interest,establishment",0,0.0,-8.7008656,116.2726738,"-8.7008656,116.2726738"
445,polsek jonggat,ChIJJ0uys-G5zS0RNcrZm1cN3rw,"Unnamed Road, Nusa Tenggara Bar. 83561, Bonjeruk, Kec. Jonggat, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83561, Indonesia","police,point_of_interest,establishment",3,4.7,-8.6406973,116.2284479,"-8.6406973,116.2284479"
446,West Nusa Tenggara Police Ditlantas,ChIJNWZEFIDAzS0RXbMEZCHdYHQ,"Jl. Majapahit No.88, Taman Sari, Kec. Ampenan, Kota Mataram, Nusa Tenggara Bar. 83114, Indonesia","police,point_of_interest,establishment",12,3.8,-8.582015199999999,116.0853616,"-8.5820152,116.0853616"
447,Pos Polisi,ChIJLYGdT0y4zS0RWTZUrgJbf2E,"95MX+7FJ, Bagu, Pringgarata, Central Lombok Regency, West Nusa Tenggara 83371, Indonesia","point_of_interest,establishment",0,0.0,-8.616781699999999,116.1986574,"-8.6167817,116.1986574"
448,Pos Polisi Cakranegara,ChIJOd1186DAzS0R9U2DYeLrZ2E,"Jl. Pejanggik, Pejanggik, Kec. Mataram, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83582, Indonesia","police,point_of_interest,establishment",0,0.0,-8.584633199999999,116.1156777,"-8.5846332,116.1156777"
449,POS POLISI,ChIJ1bBO1-23zS0R1jVmwDkVQ5s,"Jl. Raya Mantang No.1000, Pemepek, Kec. Pringgarata, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83371, Indonesia","point_of_interest,establishment",1,4.0,-8.591553,116.2450043,"-8.591553,116.2450043"
450,SUBSEKTOR GILI INDAH POLICE STATION,ChIJ-9ufAqjgzS0RnUSbKUyLsYg,"M25R+GG8, Jl. Pantai Gili Trawangan, Gili Indah, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","police,point_of_interest,establishment",1,1.0,-8.341207299999999,116.0413261,"-8.3412073,116.0413261"
451,Polsek Sakra,ChIJq1MU0lJMzC0Rhe1tEHZpMIE,"Jl. Soekarno Hatta No.16, Sakra, Kec. Sakra, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83671, Indonesia","point_of_interest,establishment",14,3.6,-8.679463499999999,116.4759085,"-8.6794635,116.4759085"
452,POS polisi,ChIJDyu3VxhLzC0RXWzxddDYUnU,"CC5C+2J8, Kotaraja, Sikur, East Lombok Regency, West Nusa Tenggara 83662, Indonesia","point_of_interest,establishment",0,0.0,-8.5924353,116.421574,"-8.5924353,116.421574"
453,Polsek Sikur,ChIJhy-ZA1lLzC0R1kcJ9uho5lI,"9C8W+PWG, Jalan Raya, Sikur, East Lombok Regency, West Nusa Tenggara 83662, Indonesia","police,point_of_interest,establishment",1,5.0,-8.633236799999999,116.4473578,"-8.6332368,116.4473578"
454,kantor polisi sektor kuripan,ChIJ39Mh_kW7zS0RWSZVurSM6kc,"85G8+5GX, Kuripan, West Lombok Regency, West Nusa Tenggara 83362, Indonesia","police,point_of_interest,establishment",0,0.0,-8.674512,116.1663576,"-8.674512,116.1663576"
495,POLRES MALANG KOTA,ChIJFWzbWSUo1i0RrmkLjK912aw,"Jl. Jaksa Agung Suprapto No.19, Samaan, Kec. Klojen, Kota Malang, Jawa Timur 65112, Indonesia","police,point_of_interest,establishment",280,4.0,-7.9720732,112.6309074,"-7.9720732,112.6309074"
496,Polsekta Blimbing,ChIJE-VLFpIp1i0Rdt64YATV-RY,"Jl. Raden Intan No.5, Arjosari, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","police,point_of_interest,establishment",29,4.0,-7.929832200000001,112.6505906,"-7.9298322,112.6505906"
497,Kantor Polsek Lowokwaru,ChIJt3K2QA2CeC4RtakUQWhx6yk,"Gang 13 Jl. MT. Haryono No.413, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","police,point_of_interest,establishment",86,3.4,-7.9413967,112.6093609,"-7.9413967,112.6093609"
498,Polsekta Sukun,ChIJ7fHfPVWdeC4RvfNx7qpPGwI,"Jalan Kolonel Sugiono Gang 8 No.82, Ciptomulyo, Kec. Sukun, Kota Malang, Jawa Timur 65148, Indonesia","police,point_of_interest,establishment",0,0.0,-8.004031,112.618574,"-8.004031,112.618574"
499,Polsek Dau,ChIJdeMr_o6BeC4R2NpqeB7F3UQ,"Jl. Raya Sengkaling No.666, Sengkaling, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151, Indonesia","police,point_of_interest,establishment",36,3.8,-7.913021899999999,112.5846648,"-7.9130219,112.5846648"
500,Pos Polisi Alun Alun,ChIJlxiYoSIo1i0RwQbLh4qXsI8,"Jl. Merdeka Barat No.9, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","police,point_of_interest,establishment",6,3.3,-7.981726699999999,112.6301185,"-7.9817267,112.6301185"
501,Unit Laka Lantas Polresta Malang Kota,ChIJDVFXP9kp1i0RZ2N9VOlhhoc,"Jl. Dr. Cipto No.6, 3, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","police,point_of_interest,establishment",7,2.1,-7.9678912,112.634286,"-7.9678912,112.634286"
502,Polsek Sukun,ChIJVVVVFfEn1i0RAreup7nn5A0,"Jl. Randu Jaya No. 1A, Gadang, Sukun, Bandungrejosari, Malang, Jawa Timur, 65148, Indonesia","police,point_of_interest,establishment",42,4.0,-8.004275699999999,112.6185323,"-8.0042757,112.6185323"
503,Kasin Police Station,ChIJBTaS3h4o1i0R5J9r491jmd0,"Jl. Arif Margono No.29, Kasin, Kec. Klojen, Kota Malang, Jawa Timur 65117, Indonesia","police,point_of_interest,establishment",4,4.0,-7.985071499999999,112.6245928,"-7.9850715,112.6245928"
504,Pos Polisi,ChIJ54etHsAp1i0RH6wPaoirBOM,"No., Jl. A. Yani No.30, Blimbing, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","police,point_of_interest,establishment",2,3.0,-7.9418703,112.6423525,"-7.9418703,112.6423525"
505,POS PAM JEMBATAN UB,ChIJlRYvIHeCeC4R-umEJvcJqpE,"2JX8+W5H, Jl. Soekarno Hatta, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia","police,point_of_interest,establishment",2,5.0,-7.9501952,112.6154819,"-7.9501952,112.6154819"
506,Polsekta Klojen,ChIJEamZ7SEo1i0RzSpPcWTFnBY,"Jl. Kelud No.11, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","police,point_of_interest,establishment",131,4.2,-7.9810006,112.6253504,"-7.9810006,112.6253504"
507,Polsek Kedungkandang,ChIJq6qqqtsn1i0RVkaNTIXwj6g,"Jl. Raya Ki Ageng Gribig No.96, Kedungkandang, Kec. Kedungkandang, Kota Malang, Jawa Timur 65136, Indonesia","point_of_interest,establishment",40,3.9,-7.993134,112.648321,"-7.993134,112.648321"
508,Pos Polisi Araya,ChIJx6QcoZYp1i0Rl_GVxSMoA08,"3J7X+HWQ, Jl. Raden Panji Suroso, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","police,point_of_interest,establishment",1,4.0,-7.9360465,112.6498688,"-7.9360465,112.6498688"
509,Pos Polisi Klenteng,ChIJwbDXExEo1i0RTvN0EyCOi2E,"Jl. R.E. Martadinata No.1, Jodipan, Kec. Blimbing, Kota Malang, Jawa Timur 65118, Indonesia","police,point_of_interest,establishment",4,4.3,-7.987270100000001,112.6358126,"-7.9872701,112.6358126"
510,Pos Polisi Arjosari,ChIJY7ER5Y0p1i0RkmI8Ed22xyA,"Jl. Raden Intan No.1, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","police,point_of_interest,establishment",2,2.5,-7.929560099999999,112.6500963,"-7.9295601,112.6500963"
511,Satuan Polisi Pamong Praja dan Perlindungan Masyarakat Pemerintah Kabupaten Malang,ChIJs4QVIBgo1i0RQJr2HI-dikg,"Jl. Merdeka Timur No.3, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","police,point_of_interest,establishment",10,3.6,-7.9826025,112.6317299,"-7.9826025,112.6317299"
512,DETASEMEN POLISI MILITER ANGKATAN LAUT MALANG,ChIJd5gI3l6DeC4RB2OVxX9NU_s,"Jl. Raya Langsep No.39, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65146, Indonesia","point_of_interest,establishment",1,3.0,-7.979369699999999,112.6139804,"-7.9793697,112.6139804"
513,Detasemen Polisi Militer,ChIJD5--hhwo1i0Rgx87YUpgVUg,"Jl. Kalimantan No.6, Kasin, Kec. Klojen, Kota Malang, Jawa Timur 65117, Indonesia","police,point_of_interest,establishment",1,3.0,-7.990065199999999,112.6253053,"-7.9900652,112.6253053"
514,Pos polisi,ChIJ6_1hqYIp1i0RbEsutoaoQto,"Jl. Raden Panji Suroso No.60, Blimbing, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","point_of_interest,establishment",0,0.0,-7.9436537,112.6483646,"-7.9436537,112.6483646"
515,Pos Polisi Gadang,ChIJAySqNfMn1i0RcPQs_Y6Fg2U,"XJGG+WXQ, Gadang, Sukun, Malang City, East Java 65149, Indonesia","police,point_of_interest,establishment",8,4.3,-8.0226591,112.6274787,"-8.0226591,112.6274787"
516,Pos Lantas Karanglo,ChIJz0_OuY4p1i0ROfDVOSV0aDo,"Jl. Raya Karanglo No.82, Karanglo, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia","police,point_of_interest,establishment",35,3.1,-7.915522299999999,112.655605,"-7.9155223,112.655605"
517,Polsekta Pakis,ChIJlZsOCisv1i0R6XSw0HIPWAY,"Jl. Raya Pakis No.3, Krajan, Pakisjajar, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Indonesia","police,point_of_interest,establishment",45,4.4,-7.959691299999998,112.7178735,"-7.9596913,112.7178735"
518,Polsek Karang Ploso,ChIJk3JWeTwo1i0RrNOBGKIlm8E,"Jl. Raya Kertanegara No.1, Ngambon, Girimoyo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65119, Indonesia","police,point_of_interest,establishment",26,3.6,-7.8932476,112.5957556,"-7.8932476,112.5957556"
519,Polwil Malang,ChIJcwbwUj0o1i0RqYD47RdUasQ,"Jl. Sudirman Selatan, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65145, Indonesia","police,point_of_interest,establishment",0,0.0,-7.981298000000001,112.631926,"-7.981298,112.631926"
520,Wagir Sector Police Office,ChIJC89l7DedeC4RuHVTnqaIJs4,"Jl. Parangargo No.97, Wagir, Parangargo, Kec. Wagir, Kabupaten Malang, Jawa Timur 65158, Indonesia","police,point_of_interest,establishment",16,3.9,-8.013591,112.5948624,"-8.013591,112.5948624"
521,Corps Polisi Militer,ChIJBW_qrkAo1i0RIgeV6HBNbYk,"2JFV+CMM, Jalan Hamid Rusdi Timur, Malang, Jawa Timur, Indonesia","police,point_of_interest,establishment",1,5.0,-7.976406700000001,112.6441744,"-7.9764067,112.6441744"
522,Polres Malang,ChIJVeBtMlso1i0RFVODo6Yw9uY,"Jalan Jend. A. Yani No. 1, Kepanjen, Ardirejo, Malang, Kabupaten Malang, Jawa Timur 65139, Indonesia","police,point_of_interest,establishment",147,4.3,-8.122359,112.5728633,"-8.122359,112.5728633"
523,Pos Polisi,ChIJR04CKiIo1i0RCv2b3fdmdQI,"Jl. Kelud No.52, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65116, Indonesia","police,point_of_interest,establishment",0,0.0,-7.980693699999999,112.6254683,"-7.9806937,112.6254683"
524,Polri Resor Malang Kota Unit Turjawali,ChIJyc9kozEo1i0R9lVZfvZiSQQ,"Jl. Dr. Cipto No.6, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","police,point_of_interest,establishment",0,0.0,-7.9678926,112.6342879,"-7.9678926,112.6342879"
525,Polsek Singosari,ChIJQ9yWOE0q1i0RfRAYX-Yjk-0,"Jl. Kertanegara Kel No.02, Candirenggo, Kec. Singosari, Kabupaten Malang, Jawa Timur 65119, Indonesia","police,point_of_interest,establishment",41,4.0,-7.8899822,112.6674846,"-7.8899822,112.6674846"
526,Pos Polisi Mitra I,ChIJNzbFLhgo1i0RXlvRcFK907U,"Jl. Agus Salim No.6, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","police,point_of_interest,establishment",1,5.0,-7.983839399999999,112.6315226,"-7.9838394,112.6315226"
527,Satlantas Poresta Malang,ChIJ5zTEpywo1i0R0Lv-eg94vOQ,"2JPG+X9Q, Ijen St, Oro-oro Dowo, Klojen, Malang City, East Java 65113, Indonesia","police,point_of_interest,establishment",1,5.0,-7.962538,112.6259719,"-7.962538,112.6259719"
528,Polsekta Blimbing,ChIJz6oVsEco1i0RyMjdb5D0__E,"Jl. Hamid Rusdi No.8, Bunulrejo, Kec. Blimbing, Kota Malang, Jawa Timur 65123, Indonesia","point_of_interest,establishment",4,4.0,-7.972311800000001,112.6453515,"-7.9723118,112.6453515"
529,Pos Polisi Lalu Lintas,ChIJb_2Kukcn1i0RegMn5-Uar6c,"Jl. Raya Bulu Lawang No.156, Bululawang, Kec. Bululawang, Kabupaten Malang, Jawa Timur 65171, Indonesia","police,point_of_interest,establishment",2,5.0,-8.0712358,112.6415123,"-8.0712358,112.6415123"
530,Unit 2 Resnarkoba Polres Malang Kota,ChIJlZE4QyUo1i0RD1U2rbeu7HQ,"Jl. Jaksa Agung Suprapto No.19A, Samaan, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","police,point_of_interest,establishment",0,0.0,-7.972525399999999,112.6305976,"-7.9725254,112.6305976"
531,Pos Polisi Semeru,ChIJ8yvMhSQo1i0RCr1qRbcti10,"Jl. Semeru No.4, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","police,point_of_interest,establishment",3,5.0,-7.976219299999999,112.6292387,"-7.9762193,112.6292387"
532,Dieng Police Station,ChIJeRvKUZuCeC4RoBz8zmJfB1g,"Jl. Galunggung No.2, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65146, Indonesia","police,point_of_interest,establishment",5,3.2,-7.972701099999999,112.6134096,"-7.9727011,112.6134096"
533,Pos Polisi Kendalpayak,ChIJwbY_QHsn1i0R1Gfh-9CUCWA,"WJXG+4V8, Kendal Payak, Kendalpayak, Kec. Pakisaji, Kabupaten Malang, Jawa Timur 65162, Indonesia","police,point_of_interest,establishment",3,4.3,-8.0522181,112.6272142,"-8.0522181,112.6272142"
534,Pos,ChIJy6hWYecp1i0Rjh0idyfVQpE,"3J5H+H3M, Jl. Candi Mendut, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","police,post_office,finance,point_of_interest,establishment",0,0.0,-7.941034999999999,112.627666,"-7.941035,112.627666"
535,Polsek Bululawang,ChIJ1ccq2Esn1i0R5CphK6Wo1PQ,"Jl. Raya Diponegoro No.15, Bululawang, Kec. Bululawang, Kabupaten Malang, Jawa Timur 65171, Indonesia","police,point_of_interest,establishment",17,4.5,-8.078357700000002,112.6400613,"-8.0783577,112.6400613"
536,Police Department of Tumpang Region,ChIJn-19sIIl1i0RGfSAPZjn3JA,"Jl. Raya Tumpang No.3, Tumpang I, Tumpang, Kec. Tumpang, Kabupaten Malang, Jawa Timur 65156, Indonesia","police,point_of_interest,establishment",12,4.3,-8.0027941,112.7622097,"-8.0027941,112.7622097"
537,Pos Pantau Jl KH Agus Salim Polres Malang,ChIJOdeAXukp1i0RjqO_CDv8nBk,"Jl. Agus Salim No.6, Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","police,point_of_interest,establishment",2,5.0,-7.983839399999999,112.6315226,"-7.9838394,112.6315226"
538,SATPAS POLRES MALANG,ChIJ8TFNSjQq1i0RFwniD1A6r-g,"Jl. Panglima Sudirman No.118, Pangetan, Pagentan, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia","police,point_of_interest,establishment",556,3.9,-7.9012813,112.6631003,"-7.9012813,112.6631003"
539,Pos Metro 9 0.1,ChIJ_____yoq1i0Re5XF5oE_sP8,"Jl. Tanjung No.28, Tanjung, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia","police,point_of_interest,establishment",0,0.0,-7.9163332,112.6645602,"-7.9163332,112.6645602"
540,Polsek Lawang,ChIJVSA_gbTU1y0RZ_624lnkTHc,"Jalan Lawang View Timur I No.11 Malang, Lawang, Malang, Lawang, Kec. Lawang, Kabupaten Malang, Jawa Timur 65211, Indonesia","police,point_of_interest,establishment",31,4.5,-7.8345688,112.6971856,"-7.8345688,112.6971856"
541,Pos Polisi Ijen Boulevard,ChIJ4R49NU4p1i0R1sj2wBDpj3Y,"2JFC+J5C, Jl. Terusan Ijen, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65116, Indonesia","point_of_interest,establishment",1,3.0,-7.975942000000001,112.6203933,"-7.975942,112.6203933"
542,Unit Tilang Polresta Kota Malang,ChIJAdwzbwcp1i0RYQEOYDgPmoY,"Jl. Dr. Cipto No.6, RW.3, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","police,point_of_interest,establishment",1,3.0,-7.9678656,112.6342505,"-7.9678656,112.6342505"
543,Pos Keamanan,ChIJH6sXY98p1i0ROacIXs2JZw4,"2JX5+M97, Jl. Raya Sumbersari, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia","police,point_of_interest,establishment",0,0.0,-7.9508296,112.6084132,"-7.9508296,112.6084132"
544,Police Station,ChIJ09oFtjyDeC4RjsIuwOKOnzw,"XJX9+Q74, Bandungrejosari, Sukun, Malang City, East Java 65148, Indonesia","point_of_interest,establishment",2,4.5,-8.0006029,112.6182126,"-8.0006029,112.6182126"
545,Kantor SATPAS Polresta Malang Kota,ChIJpfvnaTEo1i0RE5ImGhIO6n8,"Jl. Dokter Wahidin No.56, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","local_government_office,point_of_interest,establishment",1571,4.1,-7.9675678,112.6359768,"-7.9675678,112.6359768"
546,Pos Kemitraan Polisi Masyarakat,ChIJZRUq73uCeC4RELFXKv0Dm6U,"Jl. Raya Sumbersari No.307, Ketawanggede, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia","police,point_of_interest,establishment",0,0.0,-7.956548400000001,112.6125298,"-7.9565484,112.6125298"
547,Polres Batu,ChIJvStiWGuBeC4RiUyph2hxJOQ,"3HV3+PJP, Jl. Hasanudin, Junrejo, Kec. Junrejo, Kota Batu, Jawa Timur, Indonesia","police,point_of_interest,establishment",509,4.4,-7.905652699999999,112.5540874,"-7.9056527,112.5540874"
548,Kepolisian Sektor Singosari,ChIJH1n5a00q1i0ReDPCaH1isP4,"4M68+777, Jl. Kertanegara, Candirenggo, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia","point_of_interest,establishment",1,5.0,-7.8893365,112.665668,"-7.8893365,112.665668"
549,Pos Polisi,ChIJKQ9c9koq1i0RTOsOedCt6R8,"Jl. Raya Surabaya - Malang No.109, Pangetan, Pagentan, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia","local_government_office,point_of_interest,establishment",1,5.0,-7.897226700000001,112.6645121,"-7.8972267,112.6645121"
550,Polsek Gondanglegi,ChIJMzMI_joo1i0RnnQvfA0hy-8,"Jl. Suropati No.22, Krajan, Gondanglegi Wetan, Kec. Gondanglegi, Kabupaten Malang, Jawa Timur 65111, Indonesia","police,point_of_interest,establishment",9,4.2,-8.1769018,112.6405194,"-8.1769018,112.6405194"
551,Satuan Polisi Pamong Praja,ChIJ832UCDwo1i0RYrDpC5LV-N8,"Jl. Trunojoyo No.47, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","point_of_interest,establishment",0,0.0,-7.9766584,112.636917,"-7.9766584,112.636917"
552,Pos Bandung,ChIJVVVV5dUp1i0RfS_Qjz8ingM,"Jl. De Rumah No.21, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113, Indonesia","police,point_of_interest,establishment",0,0.0,-7.957810899999999,112.6208921,"-7.9578109,112.6208921"
553,Bhabinkamtibmas Kel. Bareng,ChIJyUPUbCEo1i0R0OEXLooJ-ag,"2JCF+CPX, Kawi St, Bareng, Klojen, Malang City, East Java 65119, Indonesia","police,point_of_interest,establishment",0,0.0,-7.978846899999999,112.6243821,"-7.9788469,112.6243821"
554,Pos Polisi Landungsari,ChIJfyXZsx-CeC4RC0BC63ZLl1o,"Jl. Raya Ngelo Tlogomas No.6, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","point_of_interest,establishment",0,0.0,-7.9243076,112.5986222,"-7.9243076,112.5986222"
595,Polsek Medan Area,ChIJh_QzOLExMTAR9sMRPy9dwyA,"Jl. Semeru No.14, Pusat Ps., Kec. Medan Kota, Kota Medan, Sumatera Utara 17124, Indonesia","police,point_of_interest,establishment",30,3.5,3.586713899999999,98.6889068,"3.5867139,98.6889068"
596,Polsek Medan Kota,ChIJWSIsq0QwMTARoQwdWwyHrEM,"Jl. Stadion Medan Kota Sumatera Barat, West Teladan, Medan Kota, Medan City, North Sumatra 20214, Indonesia","police,point_of_interest,establishment",45,4.0,3.5652824,98.6931225,"3.5652824,98.6931225"
597,Polsek Sunggal,ChIJnTofIQAvMTARDnOD_twxvWk,"Jl. Tahi Bonar Simatupang No.240, Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20127, Indonesia","police,point_of_interest,establishment",71,2.9,3.5809827,98.61442389999999,"3.5809827,98.6144239"
598,Polsek Medan Baru,ChIJpfjEU9cxMTARBaky_OgDa64,"Jl. Nibung Baru No.1, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","police,point_of_interest,establishment",46,3.2,3.5902241,98.6652206,"3.5902241,98.6652206"
599,Eastern Medan Police Station,ChIJdVBB3scxMTARaaryQNY4GY0,"Jl. Jawa No.5, Gg. Buntu, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","police,point_of_interest,establishment",27,4.0,3.5904323,98.6806629,"3.5904323,98.6806629"
600,Kepolisian Sektor Kota Medan Barat Pol Sub Sektor Silalas,ChIJ_4kNINsxMTARUFF_GoLl_5Q,"Jl. Pisang No.37, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia","police,point_of_interest,establishment",0,0.0,3.5929804,98.67054569999999,"3.5929804,98.6705457"
