,name,place_id,formatted_address,types,user_ratings_total,rating,lat,long,latlong
510,Lobi semen padang hospital,ChIJqxnRBfS51C8RUt-oKi0UJHI,"395X+9P5, Unnamed Road, Ps. Ambacang, Kec. Kuranji, Kota Padang, Sumatera Barat 25147, Indonesia","hospital,health,point_of_interest,establishment",2,5.0,-0.9416214,100.3993588,"-0.9416214,100.3993588"
511,Rumah sakit khusus mata regina,ChIJV3GNtcK51C8R3fd2XUHeN4s,"3C38+4VW, Piai Tangah, Pauh, Padang City, West Sumatra 25159, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9471496,100.4171886,"-0.9471496,100.4171886"
512,Markas Besar KSR-PMI Imam Bonjol Unit UIN Imam Bonjol Padang,ChIJ-7U-WgK51C8RNyDybXO1ijY,"399P+XMG, Anduring, Kuranji, Padang City, West Sumatra 25171, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-0.9300537,100.3867092,"-0.9300537,100.3867092"
513,UNIT IBU & ANAK RSU C- BMC PADANG,ChIJraFQSEG51C8R3qrI6rLAYSE,"Jl. Proklamasi No.37, Alang Laweh, Kec. Padang Sel., Kota Padang, Sumatera Barat 25133, Indonesia","hospital,health,point_of_interest,establishment",11,3.4,-0.9508393,100.3676002,"-0.9508393,100.3676002"
514,Rumah Sakit Payudara,ChIJaQn0zqO41C8Rgfy4Oebx_nI,"4939+FHP, Yogyakarta, Surau Gadang, Kec. Nanggalo, Kota Padang, Sumatera Barat 25173, Indonesia","hospital,health,point_of_interest,establishment",1,1.0,-0.8962770999999999,100.3689445,"-0.8962771,100.3689445"
515,Rumah Sakit Gigi dan Mulut Universitas Andalas (RSGM Unand),ChIJb2-eWju51C8R-fJsufQSfMM,"Jl. Perintis Kemerdekaan, Jati Baru, Kec. Padang Tim., Kota Padang, Sumatera Barat 25129, Indonesia","hospital,health,point_of_interest,establishment",34,5.0,-0.9370346,100.3658022,"-0.9370346,100.3658022"
516,Poliklinik RSUP DR M. DJAMIL PADANG,ChIJd9teuD651C8RCxq4PgsQ_a0,"3948+HX5, Jl. Kutilang, Sawahan Tim., Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","hospital,health,point_of_interest,establishment",9,3.4,-0.9436208,100.3674969,"-0.9436208,100.3674969"
517,UGD RSU Bunda BMC Padang,ChIJTSZXbom51C8RhCTeHKKyDhU,"Jl. Proklamasi No.37, Alang Laweh, Kec. Padang Sel., Kota Padang, Sumatera Barat 25133, Indonesia","hospital,health,point_of_interest,establishment",3,4.3,-0.9508393,100.3676002,"-0.9508393,100.3676002"
518,Rumah Sakit Jiwa Puti Bungsu,ChIJN8MoCT-51C8RIfXEQQzEUhw,"Jl. H. Agus Salim No.36, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.945628,100.369125,"-0.945628,100.369125"
519,Rumah Sakit Bersalin Sari,ChIJGWYoRDa51C8R5pP591LxVpk,"Jl. Blk. Olo No.49, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9459478,100.3569184,"-0.9459478,100.3569184"
520,Ruang Rawat Inap Paru RSUP Dr. M. Djamil Padang,ChIJA-jB5xa51C8RTUnTYcYFNao,"3949+6WR, Jl. Perintis Kemerdekaan, Sawahan Tim., Kec. Padang Tim., Kota Padang, Sumatera Barat, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9443944,100.3697771,"-0.9443944,100.3697771"
521,RSlA ClClK,ChIJJVNGQ3C51C8Rd9gzpaTKMJg,"Jl. Pulai No.126, Kubu Marapalam, Kec. Padang Tim., Kota Padang, Sumatera Barat 25126, Indonesia","hospital,health,point_of_interest,establishment",1,4.0,-0.9498283,100.3860368,"-0.9498283,100.3860368"
522,rumah sakit harapan bunda,ChIJVVVVVZW51C8RB7nHdOIi2uQ,"3C38+4VW, Piai Tangah, Pauh, Padang City, West Sumatra 25159, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9471496,100.4171886,"-0.9471496,100.4171886"
523,YARSI PADANG,ChIJAak8ej651C8Rs0VCOoqhY3c,"39H9+J29, Alai Parak Kopi, Padang Utara, Padang City, West Sumatra 25173, Indonesia","hospital,health,point_of_interest,establishment",7,3.7,-0.9209596,100.3676173,"-0.9209596,100.3676173"
524,Rumah Sakit Pendidikan UNAND,ChIJl24XwLe31C8R66prfrwo_6g,"3FJ3+6GR, Jl. Universitas Andalas, Limau Manis, Kec. Pauh, Kota Padang, Sumatera Barat 25176, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9193923,100.4537738,"-0.9193923,100.4537738"
525,Radiotherapy RS Universitas Andalas,ChIJhTHtIvW31C8RfJXPZ2FUrZ4,"Limau Manis, Pauh, Padang City, West Sumatra 25176, Indonesia","hospital,health,point_of_interest,establishment",1,3.0,-0.9210356,100.4575266,"-0.9210356,100.4575266"
526,RB Permata Bunda Padang,ChIJYfEPx6i51C8RN6uvzYNSO1A,"JL. By Pass, Batung Taba RT. 03 RW. 03 No. 2, 25391, Ps. Ambacang, Kec. Kuranji, Kota Padang, Sumatera Barat 25176, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.936457,100.399411,"-0.936457,100.399411"
527,Rumah Sakit Aisyiah Muhammadiyah,ChIJN8MoCT-51C8RzCv-HDdKnL8,"Jl. H.A Salim No.6, Sawahan, Padang Timur, Padang City, West Sumatra 25171, Indonesia","hospital,health,point_of_interest,establishment",1,1.0,-0.945628,100.369125,"-0.945628,100.369125"
528,Instalasi Gawat Darurat Rumah Sakit Umum Pusat Dr. M. Djamil Padang,ChIJqTy7p3i51C8RVx6cZXP8TNA,"Jl. Perintis Kemerdekaan, Sawahan Tim., Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9433515,100.368162,"-0.9433515,100.368162"
529,Rsu Aisyiyah,ChIJZ3UDWG651C8RzkPi2m41p2o,"3943+3HQ, Olo, Padang Barat, Padang City, West Sumatra, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9447928,100.3539798,"-0.9447928,100.3539798"
530,Riko,ChIJ3Qhbhma51C8REkALtPj6OiM,"3C38+4VW, Piai Tangah, Pauh, Padang City, West Sumatra 25159, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9471496,100.4171886,"-0.9471496,100.4171886"
531,KAmar bersalin rs yos sudarso,ChIJNUUz5_S51C8RUBBZyh_YVF4,"3956+336, Jl. Situjuh I, Padang Pasir, Kec. Padang Bar., Kota Padang, Sumatera Barat 25129, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9423426,100.3601435,"-0.9423426,100.3601435"
532,Rumah Sakit Jiwa Daerah Surakarta,ChIJQ-N16gQXei4RCnj8c6bSoj0,"Jl. Ki Hajar Dewantara No.80, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",971,4.8,-7.556436700000001,110.8633263,"-7.5564367,110.8633263"
533,Dr. Oen Hospital,ChIJZ70nEu4Wei4R2VAMyayYD1c,"Jl. Brigjend Katamso No.55, Tegalharjo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128, Indonesia","hospital,doctor,health,point_of_interest,establishment",770,4.1,-7.555422599999999,110.8381303,"-7.5554226,110.8381303"
534,Hermina Hospital Solo,ChIJu19piPAWei4RaFKumbqSBo0,"Jl. Kolonel Sutarto No.16, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",5694,4.7,-7.5600346,110.8402085,"-7.5600346,110.8402085"
535,RS Triharsi,ChIJQUmbBpIWei4Rd6evMmrAly4,"Jalan Wolter Monginsidi No.82, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134, Indonesia","hospital,doctor,health,point_of_interest,establishment",347,3.9,-7.5575933,110.8250363,"-7.5575933,110.8250363"
536,Rumah Sakit Umum Daerah (RSUD) dr. Moewardi,ChIJDbWBaPAWei4RK4NcCMqu9NE,"Jl. Kolonel Sutarto No.132, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",3786,4.5,-7.5584587,110.8420932,"-7.5584587,110.8420932"
537,RSUD Bung Karno Kota Surakarta,ChIJ3XnIywMXei4ROK7LSxFnnz0,"Jl. Sungai Serang I, RT.03/RW.03, Mojo, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57117, Indonesia","hospital,doctor,health,point_of_interest,establishment",171,4.4,-7.592029699999999,110.8337889,"-7.5920297,110.8337889"
538,Surakarta Central General Hospital,ChIJ26OgzT4Uei4RUOIQiWWMDeQ,"Jl. Profesor DR. Soeharso No.28, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144, Indonesia","hospital,health,point_of_interest,establishment",363,4.1,-7.554539999999999,110.7870411,"-7.55454,110.7870411"
539,RST Slamet Riyadi (DKT),ChIJY_mOQyoUei4R20pjcpujJnY,"Jalan Slamet Riyadi No No.321Kvi, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148, Indonesia","hospital,health,point_of_interest,establishment",351,4.1,-7.5658647,110.8052921,"-7.5658647,110.8052921"
540,RS PKU Muhammadiyah Surakarta,ChIJsTYrK4gWei4RQgcUvFvAx1Q,"Jl. Ronggowarsito No.130, Timuran, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia","hospital,doctor,health,point_of_interest,establishment",1515,4.5,-7.565599499999999,110.8165735,"-7.5655995,110.8165735"
541,Dr. Oen Hospital Emergency Room,ChIJH7RMvTwXei4R5ytsKFIO64Q,"Jl. Brigjend Katamso No.55, Tegalharjo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128, Indonesia","health,point_of_interest,establishment",2,3.0,-7.5555893,110.8384572,"-7.5555893,110.8384572"
542,Poliklinik Rawat Jalan RSJD Surakarta,ChIJbYk-UtAXei4RgSzyYX2FVDM,"CVV7+59Q, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,health,point_of_interest,establishment",9,4.6,-7.557042299999999,110.86348,"-7.5570423,110.86348"
543,Diklit RSDM Surakarta,ChIJrdQ2-8oXei4RqAE6x-wZtrs,"Jl. Kolonel Sutarto No.132, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.5581593,110.8422798,"-7.5581593,110.8422798"
544,RSUD Ibu Fatmawati Soekarno Kota Surakarta,ChIJ_____7AWei4RceXUpH9SA9Q,"Jl. Lettu Sumarto No.1, Kedungupit, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136, Indonesia","hospital,doctor,health,point_of_interest,establishment",498,3.5,-7.5261727,110.812827,"-7.5261727,110.812827"
545,Brayat Minulya General Hospital,ChIJyazc9scXei4RSMD_Pq1tPyY,"Jl. Dr. Setiabudi No.106, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia","hospital,doctor,health,point_of_interest,establishment",335,3.7,-7.5526844,110.8142742,"-7.5526844,110.8142742"
546,Bunda Maternity Hospital,ChIJkbQtoRwXei4RlDrtVGuTrak,"CVW6+2C2, JL. Aru, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",2,5.0,-7.554994299999999,110.8610308,"-7.5549943,110.8610308"
547,IGD RS Moewardi,ChIJBfJ7XvAWei4RBeCyyzqEAIo,"CRRR+8MH, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,health,point_of_interest,establishment",32,3.2,-7.5591867,110.8417206,"-7.5591867,110.8417206"
548,Poli NeuroOtologi THT KL RSDM,ChIJ1b8ViPAWei4RyrdNecZI2fQ,"CRRV+52V, Jl. Kolonel Sutarto, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.559507300000001,110.8425386,"-7.5595073,110.8425386"
549,Panti Waluyo Hospital,ChIJgafzoDAUei4R60QHTBouiFA,"Slamet Riyadi St No.542, Kerten, Laweyan, Surakarta City, Central Java 57143, Indonesia","hospital,doctor,health,point_of_interest,establishment",503,4.4,-7.559842299999999,110.7910678,"-7.5598423,110.7910678"
550,Mojosongo Clinic,ChIJOQke8sUWei4RlO8W_YDOeVw,"Jl. Malabar Utara No.3, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127, Indonesia","hospital,dentist,health,point_of_interest,establishment",66,2.6,-7.537085799999999,110.8385386,"-7.5370858,110.8385386"
551,Surakarta Islamic Hospital,ChIJ3QdUxloUei4R68ikAu5kTs4,"CQRC+QC2, Jl. General Ahmad Yani, Mendungan, Pabelan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57162, Indonesia","hospital,doctor,health,point_of_interest,establishment",229,4.2,-7.558108399999999,110.7710057,"-7.5581084,110.7710057"
552,Kustati Islamic hospital,ChIJuQ166WkWei4RTL86AujVopg,"Jl. Kapten Mulyadi No.249, Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57118, Indonesia","hospital,health,point_of_interest,establishment",735,3.8,-7.5809259,110.8309231,"-7.5809259,110.8309231"
553,Ruang Aster RSDM,ChIJn8odXqoXei4Rehk0c1Ivxp8,"Jl. Raya Solo No.53, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.5591884,110.8427187,"-7.5591884,110.8427187"
554,Rsia Umi Barokah,ChIJ4SEFCfAWei4R9mK2A2IXS38,"Gg. RC. Prof. Dr. Soeharso No.6, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.557661400000001,110.8431151,"-7.5576614,110.8431151"
555,RUMAH SAKIT PKU MUHAMMADIYAH SAMPANGAN,ChIJ3Xa37EMWei4RCdE8GE_2Kz4,"Gang Cempaka Sebelas RT.2/12, Jl. Sampangan No.119, Semanggi, Kec. Ps. Kliwon, Jawa Tengah 57191, Indonesia","hospital,health,point_of_interest,establishment",132,4.1,-7.581677999999999,110.8364534,"-7.581678,110.8364534"
556,Rumah Sakit Kasih Ibu Surakarta,ChIJFxbzrC4Uei4RqsUbGNzVYAk,"Slamet Riyadi St No.404, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia","hospital,health,point_of_interest,establishment",907,4.0,-7.5630058,110.8017402,"-7.5630058,110.8017402"
557,Instalasi Gizi RS Moewardi Surakarta,ChIJr8Q9iPAWei4RQGM6HdL0ml8,"CRRV+622, Jl. Kolonel Sutarto, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.559499799999999,110.8425253,"-7.5594998,110.8425253"
558,Gedung Flamboyan RSUD Dr. Moewardi,ChIJgeO4S_kXei4R2J_9uau3HaA,"CRVV+33F, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,health,point_of_interest,establishment",12,3.8,-7.557307199999999,110.8426751,"-7.5573072,110.8426751"
559,Rumah Sakit Slamet Riyadi Solo,ChIJRdAl9J0Vei4RWbiL8xSyOE8,"Slamet Riyadi St No.321, Purwosari, Laweyan, Surakarta City, Central Java 57148, Indonesia","hospital,health,point_of_interest,establishment",26,4.2,-7.5656504,110.8051136,"-7.5656504,110.8051136"
560,Gedung Anggrek RSUD Dr Moewardi,ChIJzfe7DfAWei4Rp12FMNHSDQU,"CRRV+R3H, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,health,point_of_interest,establishment",7,3.1,-7.5579367,110.8427425,"-7.5579367,110.8427425"
561,Rumah Sakit Islam Kustati unit II,ChIJy7b0e0IWei4R4_U2ft7QQL8,"Jl. Wiropaten No.59, Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57118, Indonesia","hospital,health,point_of_interest,establishment",8,4.4,-7.580534799999999,110.8313748,"-7.5805348,110.8313748"
562,RSGM Soelastri UMS,ChIJdTHdcSoUei4REZ0FpWmg73s,"Slamet Riyadi St No.366, Purwosari, Laweyan, Surakarta City, Central Java 57141, Indonesia","hospital,health,point_of_interest,establishment",127,4.1,-7.5653125,110.8068125,"-7.5653125,110.8068125"
563,Rs. Pku Muhammadiyah Solo,ChIJQ9wFaIYWei4RoZsWuRjAQgA,"Jl. Yosodipuro No.59, Timuran, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia","hospital,health,point_of_interest,establishment",413,4.5,-7.5645068,110.8172254,"-7.5645068,110.8172254"
564,Rb. Doktor Johan,ChIJBQYN1fUWei4Rxb5iMh7vIdM,"Jl. Suryo No.34, Purwodiningratan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128, Indonesia","hospital,health,point_of_interest,establishment",36,4.8,-7.5649523,110.8372609,"-7.5649523,110.8372609"
565,RS JIH Solo,ChIJr8b_w18Vei4RVPa-TWvYtLg,"Jl. Adi Sucipto No.118, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144, Indonesia","hospital,doctor,health,point_of_interest,establishment",3930,4.9,-7.5503825,110.789858,"-7.5503825,110.789858"
566,rumah sakit bhayangkara surakarta,ChIJZR5ko6kVei4RTKq9xtnna5Y,"Jl. Adi Sucipto No.2, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia","hospital,health,point_of_interest,establishment",42,5.0,-7.554758700000001,110.8021,"-7.5547587,110.8021"
567,Poliklinik Candrakirana RSJD Arif Zainudin,ChIJF7rmvQQXei4Rw9wSHJ8NH18,"CVV6+5W4, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.5571164,110.8623436,"-7.5571164,110.8623436"
568,Laporan Pbl Rsud Moewardi,ChIJ4SEFCfAWei4RLs8FLnfg7uU,"Gg. RC. Prof. Dr. Soeharso No.11 3, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.557661400000001,110.8431151,"-7.5576614,110.8431151"
569,RSIS Surakarta,ChIJEcDRuYsVei4R3ZLLj5iIFQM,"CQRC+M8G, Jl. A. Yani, Banaran, Pabelan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57169, Indonesia","hospital,health,point_of_interest,establishment",15,4.5,-7.558318799999999,110.770836,"-7.5583188,110.770836"
570,Poli Eksekutif RS Hermina Solo,ChIJmZrqjTwXei4R8Wx8kj-Hmyg,"CRRR+6RW, Jl. Kolonel Sutarto, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",8,3.9,-7.559387499999999,110.8420634,"-7.5593875,110.8420634"
571,RS UNS (Rumah Sakit Universitas Sebelas Maret),ChIJ1SzJakUUei4Rd7fp8UJfQhg,"Jl. A. Yani No.200, Dusun II, Makamhaji, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57161, Indonesia","hospital,doctor,health,point_of_interest,establishment",912,3.9,-7.559315,110.7733186,"-7.559315,110.7733186"
572,RSK THT Dokter Soeharso JD,ChIJnd4stPQWei4RnRi6fCdySV4,"CRPJ+GPR, Jl. Adi Kepatihan Wetan, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.5636419,110.8317702,"-7.5636419,110.8317702"
573,Gedung Cendana Rsud Moewardi,ChIJAc2W84YXei4RUbL9DEXqSmY,"Jl. Raya Solo No.53, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,point_of_interest,health,establishment",3,1.7,-7.5591884,110.8427187,"-7.5591884,110.8427187"
574,OSA 2 RSDM,ChIJTwj2ifAWei4RLkiZP4XZ-nY,"CRRR+5WR, Jl. Kolonel Sutarto, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.559515299999999,110.8422568,"-7.5595153,110.8422568"
575,Rumah Sakit Ibu Dan Anak Amanah Ibu,ChIJI0MaZC4Uei4R5uUpIPAaaOg,"Slamet Riyadi St No.381, Sondakan, Laweyan, Surakarta City, Central Java 57147, Indonesia","hospital,point_of_interest,health,establishment",14,4.5,-7.5632517,110.798341,"-7.5632517,110.798341"
576,Bedah,ChIJwbqyaPAWei4RAPm3WdQWX54,"CRRV+F2M, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.558781000000001,110.8425459,"-7.558781,110.8425459"
577,PARKWAY SOLO,ChIJGWhS4YQWei4R5E0YWA--DdQ,"Jl. R. M. Said No.156, Punggawan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57132, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.5596642,110.8162271,"-7.5596642,110.8162271"
578,Rumah Sakit Kustati Unit 3,ChIJ0Sxl1e0Xei4RfvqBOgj--HI,"Rs Kustati Unit 3, Ps. Kliwon, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57118, Indonesia","hospital,point_of_interest,health,establishment",13,3.2,-7.582107199999999,110.8307158,"-7.5821072,110.8307158"
579,Perpustakaan RSDM,ChIJx6UAP_AWei4RCfv5Br7oetI,"CRRR+QMG, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,point_of_interest,health,establishment",1,5.0,-7.558062700000001,110.8416928,"-7.5580627,110.8416928"
580,Gedung Mawar RSUD Dr Muwardi,ChIJSYOkcfAWei4R_RHuenksHBc,"Jl. Kolonel Sutarto No.132, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,point_of_interest,health,establishment",2,5.0,-7.5585722,110.8427744,"-7.5585722,110.8427744"
581,Rumah Sakit Lapangan Benteng Vastenburg,ChIJyURT-xMXei4RllDh-29ynd4,"Jl. Jend. Sudirman No.10, Kedung Lumbu, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57133, Indonesia","hospital,point_of_interest,health,establishment",2,5.0,-7.5720972,110.8300687,"-7.5720972,110.8300687"
582,Rumah Sakit Onkologi Solo,ChIJ331pzTsUei4RkJVdcuyou64,"Jl. Siwalan No.37, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143, Indonesia","hospital,point_of_interest,health,establishment",95,4.7,-7.556705,110.7904801,"-7.556705,110.7904801"
583,Rumah Sakit Jiwa dan Syaraf Puri Waluyo Surakarta,ChIJ8wnM0IEWei4RD34UJgCVzk8,"CRM5+P55, Slamet Riyadi St, Penumping, Laweyan, Surakarta City, Central Java, Indonesia","hospital,point_of_interest,health,establishment",1,5.0,-7.565731,110.808,"-7.565731,110.808"
584,Rumah Sakit Umum Panti Waluyo,ChIJXxyppTAUei4RmrUFMXVKiYw,"Jl. A. Yani No.1, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.559925,110.790625,"-7.559925,110.790625"
585,Ruang Baca GDT/BMP Instalasi Laboratorium Patologi Klinik-Hematologi RSUD Dr. Moewardi,ChIJcX2ubPAWei4RSN3onYM6TTI,"Jl. Kolonel Sutarto No.132, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,point_of_interest,health,establishment",1,1.0,-7.558175299999999,110.8422885,"-7.5581753,110.8422885"
586,gedung aster 1,ChIJt3Bte_AWei4RkDyuG81H6RY,"CRRV+47R, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.559625099999999,110.8431493,"-7.5596251,110.8431493"
587,Dr. Soeharso Ortopedic Hospital,ChIJz6Ah40QUei4R42PYVXJt95s,"Jl. A. Yani No.157, Mendungan, Pabelan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57162, Indonesia","hospital,point_of_interest,doctor,health,establishment",666,4.1,-7.5578639,110.7730788,"-7.5578639,110.7730788"
588,RS RC PROF. DR R SOEHARSO SURAKARTA,ChIJW0cpo1AVei4R53jaL0qoyN4,"CQRF+RGQ, Mendungan, Pabelan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57145, Indonesia","hospital,point_of_interest,health,establishment",3,4.7,-7.557902999999999,110.7738743,"-7.557903,110.7738743"
589,PAPDI Cabang Surakarta,ChIJP8Eac_AWei4RQKviBcB-iko,"CRRV+GJX, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-7.558646100000001,110.8441162,"-7.5586461,110.8441162"
590,Klinik Bersalin RB Dr. Johan,ChIJezT2K4EWei4RfJM2iuRmZXg,"Jl. Suryo No.34, Purwodiningratan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57128, Indonesia","hospital,point_of_interest,health,establishment",41,4.1,-7.5649522,110.837249,"-7.5649522,110.837249"
591,Kesehatan Jiwa atau Psikiatri,ChIJAZ5xaPAWei4R2cF_FzNMGzc,"CRRV+F2M, Jebres, Surakarta City, Central Java 57126, Indonesia","hospital,point_of_interest,health,establishment",1,5.0,-7.558781000000001,110.8425459,"-7.558781,110.8425459"
592,Timur Rsud Dr Mowardi Jln Rc Depan Kost Tisanda,ChIJoQtGd_AWei4RVMzC8DKp4Pw,"CRRV+G6R, Gg. RC. Prof. Dr. Soeharso, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.558649399999999,110.8430072,"-7.5586494,110.8430072"
593,Klinik Tumbuh Kembang Anak RSJD Surakarta,ChIJFayW6wQXei4RC8bunJ5Hbf0,"Jl. Ki Hajar Dewantara No.80, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.5564507,110.8633215,"-7.5564507,110.8633215"
594,Balai Pengobatan RS PKU Muhammadyah Surakarta,ChIJRwjLB6EWei4RkFEe607zd_Y,"FR36+QFW, Jl. Popda, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57138, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-7.5455011,110.8111993,"-7.5455011,110.8111993"
595,Dr. Oen Solo Baru Hospital,ChIJd3Hsqy8-ei4RE_lhjHrNc8A,"Komplek Perumahan Solo Baru, Jl. Raya Djlopo, Dusun 2, Gedangan, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia","hospital,health,point_of_interest,establishment",797,4.2,-7.606801000000001,110.7979784,"-7.606801,110.7979784"
596,Emergency Room,ChIJN4WzIUUUei4R_qmN329A_mg,"CQRF+V7G, Jl. Semarang - Surakarta, Mendungan, Pabelan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57145, Indonesia","health,point_of_interest,establishment",1,5.0,-7.558045799999999,110.773242,"-7.5580458,110.773242"
597,Rumah Sakit Panti Waluyo,ChIJEXNNojAUei4ROR2stcQ-S1I,"Jl. A. Yani No.1, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143, Indonesia","point_of_interest,establishment",108,4.7,-7.5599033,110.7911364,"-7.5599033,110.7911364"
598,Solo Eye Hospital,ChIJgeq0fRUUei4R-cxzNrNIg9o,"Jl. Adi Sucipto No.169, Karangasem, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57145, Indonesia","hospital,health,point_of_interest,establishment",369,3.8,-7.547551299999999,110.7796573,"-7.5475513,110.7796573"
