,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review
2216,ChIJD2vxWNIxMTARcN6V9EPkj3Y,Medan Vegetarian,Vivien Lerche,2,"I found it way too expensive. Huge selection but taste for me was just okay. Have never paid that much for food before in Indonesia. ☹️ 75,000 Rupiah"
2217,ChIJD2vxWNIxMTARcN6V9EPkj3Y,Medan Vegetarian,Livia Jesslyn,5,Love their mie goreng kangkung belacan! 🥰 never feeling bored to eat that💗. Highly recommend! The place is good. The owner is so friendly too👍
2218,ChIJD2vxWNIxMTARcN6V9EPkj3Y,Medan Vegetarian,Juliana K,4,"The food kinda expensive, the store owner is harsh at words but is actually kind."
2219,ChIJD2vxWNIxMTARcN6V9EPkj3Y,Medan Vegetarian,Vanessa,5,Best vegetarian restaurant!
2220,ChIJkyChcM0xMTARtcnOhLuj3gA,Marugame Udon,Rofin Bodhikusalo,3,"Food prices do not match the standard of food provided.

I ordered chicken katzu rice ... What 's  hot only its rice where the chicken and fried vegetables are not. What a tasteless food..

There is no queue specifically for gojek, they came as they cut lines when we want to pay.

Japanese brand.. but not Japanese standards"
2221,ChIJkyChcM0xMTARtcnOhLuj3gA,Marugame Udon,Henry Khosasih,5,"So far the best Udon I've ever tasted in Medan. My favorites: Niku Udon, Ebi Mentai Mayo Udon, and Beef Carbonara Udon. Average price: Rp. 50.000. Halal."
2222,ChIJkyChcM0xMTARtcnOhLuj3gA,Marugame Udon,Warrick Lightfellow,5,"Always crowded and the food quality always best!
Still delicious and love the noodle texture and its flavour,
Also the fries dumpling was perfectly fix with the special sauce
And the place also cozy and nice"
2223,ChIJkyChcM0xMTARtcnOhLuj3gA,Marugame Udon,johan chandra,5,"Love this place for the food ,prive and services. Try avoid weekend as usually quite crowded"
2224,ChIJkyChcM0xMTARtcnOhLuj3gA,Marugame Udon,Christine Jillian,5,My fav udon place.
2225,ChIJVYDsACwwMTARxalXNHNY9Sc,Rumah Makan Garuda,Stefan Winter,3,The concept is nice but I have the feeling that the dishes you don't eat go to waste. The price quality is not that good as you pay quite some money for food which is not of the best quality. Service is nice and friendly
2226,ChIJVYDsACwwMTARxalXNHNY9Sc,Rumah Makan Garuda,esti aditya,5,Comfort place to bring children. They also provide baby chair and my kiddos love their jelly dessert.  Padangnese food are world heritage culinary.. this place served very nice food ..
2227,ChIJVYDsACwwMTARxalXNHNY9Sc,Rumah Makan Garuda,Octavianus Nathanael,5,"For me, it's always number one.... 😃You won't regret when you have your lunch or dinner at Garuda. Make sure you have your taste of Garuda before you leave Medan. Fast service and recommended environment. You don't have to worry in parking in most of Garuda Restaurants."
2228,ChIJVYDsACwwMTARxalXNHNY9Sc,Rumah Makan Garuda,m. s.,5,"great native medanese food.  the good range from no spice to ultimate spiciness.  this is the place to go if u want authentic,  tasty local food.  they will bring a slew of different dishes on your table but will only charge the plates that you touched and consume.  That's how Indonesian restaurant operate."
2229,ChIJVYDsACwwMTARxalXNHNY9Sc,Rumah Makan Garuda,Adit Hilman,4,"Nice and clean place, have an option ac/no smoking room and the menu like many other padang restaurants, serving many item of foods with good taste, just give them a try"
2230,ChIJU4OmlMcxMTARXQmU4v3BG9w,Hanamasa Medan,Tommy & Jimmy,5,"Wow! This is mukbang! Huge selection of Yakiniku & Shabu-shabu! So affordable! Unlimited foods & drinks. So worth it! (Late Post, Shot on iPhone XS on June 17th, 2019)"
2231,ChIJU4OmlMcxMTARXQmU4v3BG9w,Hanamasa Medan,AMISHF,4,"For you who loves Yakiniku and Shabu Shabu aka Meats, Dumplings, or Seafood?
Kamu bayar mahal untuk bisa makan dan minum sepuasnya, tapi ga dimasakin 😅 tapi walaupun tinggal dipanggang atau rebus, you dont need to worry with the taste, daging2nya udah dibumbuin dan meresap dengan baik.
You don't have to order the drinks from the menu, because they also served several drinks include the package, except mineral water."
2232,ChIJU4OmlMcxMTARXQmU4v3BG9w,Hanamasa Medan,galih ajeng,5,"All you can eat japanese restaurant, a lot of variety of food, great taste, cozy place and humble staff. Price per plax is around 180K rupiah (forget tbe exact price)."
2233,ChIJU4OmlMcxMTARXQmU4v3BG9w,Hanamasa Medan,Luchu GakDonk,5,"A Japanese restaurant where all you can eat rules

Making some food by fridging and soup by yourself

Its located on 2nd floor in Central Point Mall"
2234,ChIJU4OmlMcxMTARXQmU4v3BG9w,Hanamasa Medan,Hansen,5,"Best place to enjoy togetherness. Friendly staff, good food, spacious place !"
2235,ChIJvwo5-50xMTARz1xfp_kSW5Y,Kimukatsu Deli Park Medan,ferina utama,4,"I love this katsu, the meat is juicy and you got a huge portion of meat but for the gyoza and sushi the taste is just so so, Friendly crew and comfortable place to dine in. For the price, it's fair."
2236,ChIJvwo5-50xMTARz1xfp_kSW5Y,Kimukatsu Deli Park Medan,Yeny Maria,5,Konichiwa... i want to recommend very delicious restaurant . Should eat here if you come to deli park mall. The gyukatsu is close to the real thing that i ate in Japan. Oishi Desu....
2237,ChIJvwo5-50xMTARz1xfp_kSW5Y,Kimukatsu Deli Park Medan,Robby Pk,5,"Gyukatsu is a must try. No idea what beef they are using but my guess is meltique beef.
Chicken katsu is recommended too. Many layers of katsu and very juicy too.
We can order our food through apps when dine in, very convenient and swift."
2238,ChIJvwo5-50xMTARz1xfp_kSW5Y,Kimukatsu Deli Park Medan,stev aja,5,"I have try all the menu and all is very delicious but im very recommanded beef katsu set and chicken katsu set (for non beef eater).
For the service is already perfect."
2239,ChIJvwo5-50xMTARz1xfp_kSW5Y,Kimukatsu Deli Park Medan,dokyming,5,"Such a great place for eating together. Thanks for accepting us, which is we're cosplaying as Okita and Kagura and didn't looking at us weirdly. Thank you!"
2240,ChIJw_4WGYcxMTARe11EQ5Htm38,Trattoria,riki chandra,3,"Ordered margherita pizza, its comes with no basil leaves on it. Considering the price, I think i can get fresh and authentic mozzarella cheese on top, but its not. Simply overrated and overpriced.
The only good thing about this place is you can get the ""fancy dinner"" vibe."
2241,ChIJw_4WGYcxMTARe11EQ5Htm38,Trattoria,San Springwoods,4,"good ambience, great design and style, godo effort in trying to make me feel like im in italy. Food choices are few but from what I ordered, it's very delicious and quite generous with their servings. That's quite a lot of clams in my spahgetti. A bit pricey for my taste, otherwise it's all good."
2242,ChIJw_4WGYcxMTARe11EQ5Htm38,Trattoria,Daniel Sugiarto (DOShare),4,"Went to this place for brunch with family, it was empty at first, quite confusing at start bit the waiter was friendly. Gave us almost worn out menu and then gave some suggestion while we order the food. Not all the menu are available during our visit. Tried to order some beef lasagna but they only have pork instead which was not in the menu book but at the promo table stand.
Quite disappointed when my margerita pizza came out without basil leaves on it. None the less, it was good pizza.
The lasagna was quite dry at the bottom, my guess it was not made daily. My kid said it tasted better then pizza h*t's lasagna which we had couple days ago.
The calzone was a bit undercooked, my wife just had a couple bites of it and that's it.
Take away bag, here we go....

For drinks they only have tea and beers, moctails was not available during our visit.
But we can order drinks from other tenants in the building.

Ambience is good with old look of some European vibe.
Over all, I give 4 stars for this place"
2243,ChIJw_4WGYcxMTARe11EQ5Htm38,Trattoria,Brayden Apera,4,Excellent dining establishment with a lovely interior; the thin crust was unusual but definitely not unwelcome. The service was friendly and the overall impression was positive.
2244,ChIJw_4WGYcxMTARe11EQ5Htm38,Trattoria,Tin Pin,4,"Came here for a late lunch.

The ambience is good with christmas songs and the waitresses greeted me with a smile.

I ordered bacon ravoli and thin crust pizza with ham. Not because I am hungry, but both servings caught me in surprise. They are indeed delicious. Price is slightly expensive, but compensated with awesome food,  I don't mind actually.

i will definitely come again."
2245,ChIJWze0ApAxMTARCfvsN7fdmFU,Nelayan Kafe - Delipark Mall Medan,Yeny Maria,2,I try 2 types of dimsum but both were disappointing. A friend recommend this restaurant to me . The only thing that is not disappointing is the durian pancake . It's delicious and fill with durian meat . The skin is soft and thin. I have not try other dishes besides dimsum. But for dimsum i would rate is 2star. not my standard dimsum. Price is standard for me . Not over price even though it's located in the mall.
2246,ChIJWze0ApAxMTARCfvsN7fdmFU,Nelayan Kafe - Delipark Mall Medan,Tommy & Jimmy,5,"We really love the new branch of Nelayan Restaurant at DeliPark Mall Medan, is so spacy, bright, blue and red, there are some dragon columns, the decorations and environments is really “Nelayan” theme🤩🥰😍 The waitress and everyone that work in there are really professional and kind! The foods are all delicious, reasonable prices, and everything is so clean!
We were having a really good, unforgettable dinner with our family at Nelayan Restaurant!"
2247,ChIJWze0ApAxMTARCfvsN7fdmFU,Nelayan Kafe - Delipark Mall Medan,Elmo Tan,5,I hope they will bring everything back to Jakarta
2248,ChIJWze0ApAxMTARCfvsN7fdmFU,Nelayan Kafe - Delipark Mall Medan,Keysha Bentya,5,"This is the best oriental food in medan
The dimsums definitely the best in town
All the foods here are my cups of tea

Perfectly suits my taste

The only thing is this restaurant is quite pricey and they will keep offering you foods to your table (sales strategy) so it will increase your desire to buy more when you see the food"
2249,ChIJWze0ApAxMTARCfvsN7fdmFU,Nelayan Kafe - Delipark Mall Medan,Nouraicha Afnan (Charobsessed),5,"Come on, Nelayan never disappoint. 👍🏻"
2250,ChIJza5vQ64xMTARzdLzvjjfSc0,Happy Seafood Medan,Tin Pin,4,"The seafood they used are fresh especially the crabs which they sourced from crab exporters, but short of 1 claw (patah jepit). The deep fried crispy squid are crispy and well marinated.

As for the seafood platter with sauce of your choice, selected the Padang sauce. I am not a fan of sweet sauce.

The indoor and outdoor seating are clean. Open kitchen, clean cooking area. Service is alright."
2251,ChIJza5vQ64xMTARzdLzvjjfSc0,Happy Seafood Medan,EricZ,4,"The food is nice, IF you choose correctly according to your taste buds. Nice environment to go with, the inside is clean, with air conditioner. Why not give it a try if you love seafood. It's in the name."
2252,ChIJza5vQ64xMTARzdLzvjjfSc0,Happy Seafood Medan,Patrick Joseph daritan,5,The foods here are very nice
2253,ChIJza5vQ64xMTARzdLzvjjfSc0,Happy Seafood Medan,Taelliance's Tam,5,"The taste is delicious, the menu quite pricey but its okay since the quality looks nice."
2254,ChIJza5vQ64xMTARzdLzvjjfSc0,Happy Seafood Medan,Peter Halim,5,Yummy crab on sauce padang
2255,ChIJDdvxCNgxMTARS8qDUPQ6CcU,Restoran Sederhana,Irene Junita,5,"Indonesian traditional food.
Quite pricey but it's worth to try. Good service, fast, delicious food.
They prepare tea and pudding as a freebies."
2256,ChIJDdvxCNgxMTARS8qDUPQ6CcU,Restoran Sederhana,robin,4,"One of the best padang house franchise. Amazing price(take away, don't eat in house, trust me!), amazing taste! But i will deduct one star because they give so little variation of veggies."
2257,ChIJDdvxCNgxMTARS8qDUPQ6CcU,Restoran Sederhana,Tad S,4,Nice Padang cuisine. Prices average high. Dining area a little too warm.
2258,ChIJDdvxCNgxMTARS8qDUPQ6CcU,Restoran Sederhana,agus salim,1,"i went to this restaurant with my family on december 2019 . i saw no-smoking signs inside the restaurant . but still , there were people smoking inside . and when i told the staffs , they didn't do a thing ."
2259,ChIJDdvxCNgxMTARS8qDUPQ6CcU,Restoran Sederhana,Alwendy Gunawan (Wen),4,"A bag of small rice costs Rp13.000
For comparison, the one near my house costs only Rp6.000"
2260,ChIJLX570_QxMTARUZKNXF9HQ4U,"Marugame Udon, Deli Park Medan",Kuan Hoong,4,Found this restaurant in Delipark mall. Ordered teriyaki chicken rice with fried persimmon. Overall the taste was quite good. Maybe next time should try out their udon since they are more famous for their noodle.
2261,ChIJLX570_QxMTARUZKNXF9HQ4U,"Marugame Udon, Deli Park Medan",Alfi Pangestiawan (Alfi),5,"Good taste, good udon quality. Fast service from the staffs, even though the occupancy almost full in the weekend."
2262,ChIJLX570_QxMTARUZKNXF9HQ4U,"Marugame Udon, Deli Park Medan",ester sianturi,5,"Always crowded but I always get my seat, weird. The food is good. The soup is rich but clear, it's very tasty. They always refill the condiments so you don't have to take extra, you can always refill. The ice cream is surprisingly good, so you better try the matcha for dessert."
2263,ChIJLX570_QxMTARUZKNXF9HQ4U,"Marugame Udon, Deli Park Medan",Deffy Kuswanto,5,Nice place to have ramen!!!
2264,ChIJLX570_QxMTARUZKNXF9HQ4U,"Marugame Udon, Deli Park Medan",Tommy & Jimmy,5,"The new Marugame Udon branch at new DeliPark Mall is a little bit small kinda medium but the quality, the thickness of the udon, the clean, and the delicious maintain the same! Promo grand opening but 2 get 2. I’m so happy that they opened Marugame Udon at DeliPark Mall. So addictive to the udon noddles you guys😝😋😍👍🏻"
2265,ChIJXXwJSykwMTARxWcp1fT4Bbc,The Traders Restaurant,rizky hermawan,4,"A fancy restaurant with lovely choice of menu. This is a western style restaurant. So the meals and beverages are served in western style or Indonesian fusion. They have several rooms that can be set up in private or meeting room. Because the market are middle to upper class than yes it's kinda pricey.
Services are ok, fast and responsive, atmosphere a bit classic but comfy."
2266,ChIJXXwJSykwMTARxWcp1fT4Bbc,The Traders Restaurant,Anggi Ariella,4,"the food was okay. the starter (scallop salad) arrived after the steak 😅 we ordered 2 US prime with promotion (BOGO) & spaghetti carbonara. the wine is good. they only sell local brand wine for glasses, and we ended up ordered wine by bottle which the waitress give us 10% discount, thanks for that. the dessert is great, choco lava cake and tiramisu ✨ when we arrived, they have complimentary salad & soup buffet which was okay. but the service of the staff could be better. they chat and goofing around, we need to call them and raise hands several times, but still not paying attention to the guests. kinda dissapointed. but overall, we had a great time there."
2267,ChIJXXwJSykwMTARxWcp1fT4Bbc,The Traders Restaurant,Paul,3,"This is a very pleasant place for a meal, and the prices clearly reflect that management feels the same about it.  Unfortunately, while the atmosphere and service are both top-notch, the food and drinks are less noteworthy.  Not bad, just not at the exceptional level the pricing might indicate.  Service is very polite and attentive though English may be lacking.  You can pay by either cash or credit card.

The Traders offers a set of Western menu options in addition to traditional Indonesian selections.  The food is in no way bad but it isn't noteworthy.  I was particularly disappointed to find the sambal they serve is a store-bought sauce, essentially slightly spicy ketchup.  For the prices and ambiance a place like this certainly ought to have their own in-house sambal recipe(s)!  Little things like this lead me to assert the food is not worth the prices charged.

They also have a bar and a somewhat impressive collection of Scotch whisky.  Their cocktails are serviceable but also not noteworthy.  Whiskey sour is fine as is the gin and tonic.  As is typical throughout Southeast Asia tequila options are very slim, limited primarily to varieties of Patron and Jose Cuervo.  At nearly $10 per drink I felt the whiskey sours were a little small, but the taste was good and they were deliciously cold and refreshing on a hot Medan day.

They also have a wine selection and a good selection of imported craft beers that can be ordered to-go.  Pricey, but if you're craving a small-batch craft beer it's worth checking out.

Again, this is a very nice place to sit and chat either personally or for business and staff are wonderful.  Booths are available towards the rear of the restaurant and tables and chairs are the norm in the forward 2/3 of the restaurant.  Everything presents a very top-tier establishment.  If ambiance is what you need, this is an excellent place to go."
2268,ChIJXXwJSykwMTARxWcp1fT4Bbc,The Traders Restaurant,Alex Susanto,5,"Always a cozy place to hang out with friends,  you can a sip of their original home brewed coffee here. Nice ambience"
2269,ChIJXXwJSykwMTARxWcp1fT4Bbc,The Traders Restaurant,Puspa,5,"Good food, good ambience ♥️
Try the lamb shank, but actually prefer the lamb chop rather than the lamb shank 😊
Unfortunately, their having a kitchen renovation, so not all food menu is available.
Will try again after they finish their renovation 😊"
2270,ChIJqyCkH9UvMTARumKuWRzzRDg,Golden Yen,Edwin Petrus,5,"Golden Yen has been the family's favourite restaurants for years. Taste of the food is good and pricing is reasonable. Their fishball soup and fish noodle is delicious. Their chicken rice is also good. Fast service from the crew member. Payment by cash, debit card, and e-payment. Parking is available at the MBC complex. You may also opt for delivery service by ordering via online transportation app"
2271,ChIJqyCkH9UvMTARumKuWRzzRDg,Golden Yen,Antonius A. Tjong,4,"At this Golden Yen restaurant, we can find a variety of dining options, be it fried, grilled, boiled or sautéed. Most meals are served individually, not table-style. The chefs are skilled in cooking, everything is delicious and impeccable, it is really a good place to eat, and the price is reasonable. We can also choose dining in an indoor aircond room or outdoor non air-cond either, with the same enjoyment in a little different comfort. (080822-190822)"
2272,ChIJqyCkH9UvMTARumKuWRzzRDg,Golden Yen,Tin Pin,3,"This restaurant is a relaxing and good place for breakfast especially the breakfast set - Rp28,000 or S$2.80 come with a cup of hot beverage, toast bun and half boiled eggs. There are other nice food to try like Singapore fish bihun soup, silky smooth kweytiao, porridge and they are pork free.

They maintain a small garden for patrons, who prefer open space dine in.

Price is reasonable."
2273,ChIJqyCkH9UvMTARumKuWRzzRDg,Golden Yen,Kris Rasta,5,"Good Chinese Food Restaurant. Fresh, healthy, and warm food served here. I love their Crab Porridge, Mie Sua Bebek, & Pangsit Noodle. The porridge served in a big portion meal, which is really tempting. The Mie Sua come with 2 different soups, Herbal & Original. Choose Herbal if you want a healthy, authentic Chinese Food. Very reccomended."
2274,ChIJqyCkH9UvMTARumKuWRzzRDg,Golden Yen,Merry Sutanti,5,"I have peanut with soy sauce, Singaporean fish mee hoon and chicken noodle. They taste good, especially chicken noodle. The price is affordable. But, they didn't have non smoking room here."
2275,ChIJaSuW3c0xMTARg4ltyvupyxc,Jasmine Chinese Restaurant,Jessica Novia,5,I give 5 stars for sunkist shrimp salad n free fish jelly🤣. I want eat it again.
2276,ChIJaSuW3c0xMTARg4ltyvupyxc,Jasmine Chinese Restaurant,Edmund KW,4,"The restaurant is a bit desolate,  possibly because of the pandemic and does not seem to be open some days. However, their tofu and soup was pretty good.  I especially loved the tofu, which was served with scallions, mushrooms, fish stomach and a great sauce. The soup was ginseng with chicken herbs and mushrooms and delicious even though I could really taste the ginseng.  The duck was ok - crispy and tender but a trifle dry and the sauce was starchy. The service was very good and the prices were very reasonable."
2277,ChIJaSuW3c0xMTARg4ltyvupyxc,Jasmine Chinese Restaurant,Angelina Chen,5,"It's buffet time for new year eve. New experience on the food, so many kind of food, even they have for kids.
My favourite is kuetiaw Penang, n the Turkey chicken. Many other food also in great taste.
The service we got hmmm although we not yet got any sit but they got the best place for us. Although we got the place that can't enjoy the band, But it's cover by the taste of the food.
Thx for making the new year eve bright."
2278,ChIJaSuW3c0xMTARg4ltyvupyxc,Jasmine Chinese Restaurant,Steven Chandra,1,"Real bad services, waited for an hour and only 2 out of 6 menu are served."
2279,ChIJaSuW3c0xMTARg4ltyvupyxc,Jasmine Chinese Restaurant,HARYADI,4,Need improvement on menus and services
2280,ChIJkUVJJRUxMTARsukjISxnf2U,Solaria - Mall Deli Park Medan,Satria Negara D,5,"Delicious taste, cozy place, reasonable price."
2281,ChIJkUVJJRUxMTARsukjISxnf2U,Solaria - Mall Deli Park Medan,Agung,5,My fav
2282,ChIJkUVJJRUxMTARsukjISxnf2U,Solaria - Mall Deli Park Medan,Mardianto Marpaung,5,Solaris is always the best option to enjoy the food.
2283,ChIJkUVJJRUxMTARsukjISxnf2U,Solaria - Mall Deli Park Medan,Tansri Chen Tansri,3,Really cozy place.. Interior is great.. Food is just so so...
2284,ChIJkUVJJRUxMTARsukjISxnf2U,Solaria - Mall Deli Park Medan,Irwan Zaily,4,I just luv the taste..friendly served with covid-aware concept.
2285,ChIJVUUQeM0xMTAR7eEG33KWIXI,Sushi Tei Sun Plaza,Cynthia Rimba,5,"The oldest and the best japanese restaurant in town, nice service and good food. Still do a good job 👍

(Follow my instagram @doc.cyn_foodie for more food'a review)"
2286,ChIJVUUQeM0xMTAR7eEG33KWIXI,Sushi Tei Sun Plaza,Anandya Kesuma,5,Best place to treat urself a good fancy meal.
2287,ChIJVUUQeM0xMTAR7eEG33KWIXI,Sushi Tei Sun Plaza,Tommy & Jimmy,5,Love the “Sumire” Sushi Platter at Sushi Tei (Sumire has 64 pieces and price before tax at Rp585.000) price can change at anytime!
2288,ChIJVUUQeM0xMTAR7eEG33KWIXI,Sushi Tei Sun Plaza,Christine Tandinata,5,"loving the newly renovated Sushi tei sun plaza❤️ very good ambiance and the waiter is attentive as always. good food with good value of money! must order: Medan spicy udon, tuna salad crispy mentai, fuji roll, salmon skin 👍🏻"
2289,ChIJVUUQeM0xMTAR7eEG33KWIXI,Sushi Tei Sun Plaza,Jessica Sobian,5,"The only sushi tei branch in south east asia that serve Vegetarian Menu. (I have visited sushi tei in jakarta, kuala lumpur, spore, bali) and none serve vegetarian menu. Only in Medan you can have dedicated 1 menu book for vegetarian. Which is so great. So everytime i visit Medan I will eat at Sushi Tei and never miss it. SERIOUSLY MUST VISIT. best japanese vegetarian cuisine. The price may seems bit expensice but if you see the quality ingredient, the portion, the taste, the service, the free flow of japanese ocha-hot or ice, the ambiance, then it all just cheap (cheaper the Nelayan in my opinion). Best value. HIGHLY RECOMENDED. Just see the vegetarian menu on the picture. Ive uploaded it."
2290,ChIJhzH_5M4xMTARzJ-SX90Y7u8,Restaurant Royal Thamrin,Robby Pk,5,Ayam ketumbar is a must try here.
2291,ChIJhzH_5M4xMTARzJ-SX90Y7u8,Restaurant Royal Thamrin,Ong Teddy,4,Great taste since hired a new chef
2292,ChIJhzH_5M4xMTARzJ-SX90Y7u8,Restaurant Royal Thamrin,Bobby,1,"food is expensive, portion is small, taste is below to average.
Not worth it, visited it once, never again."
2293,ChIJhzH_5M4xMTARzJ-SX90Y7u8,Restaurant Royal Thamrin,Pangga Dewa,5,Good place for family and friends gathering
2294,ChIJhzH_5M4xMTARzJ-SX90Y7u8,Restaurant Royal Thamrin,Edi Kuswady,4,Good ...👍
2295,ChIJ5bQXocgxMTARvc9ZE5gAvA8,Spoon Dining,felice,4,Been here several times and the food is worth the price. Great food variations.
2296,ChIJ5bQXocgxMTARvc9ZE5gAvA8,Spoon Dining,mar fl,3,"Came for dinner, we were the only customers. The steak was perfectly cooked however a few errors made, wrong sauce served and sauce not served on the side as requested but all over the steak. Not 5 star dining."
2297,ChIJ5bQXocgxMTARvc9ZE5gAvA8,Spoon Dining,Raymond Natio,4,They serve high quality 5 star hotel food. Staffs are friendly and helpful. Need extra attention on buffet menu selection and taste control for 5 star.
2298,ChIJ5bQXocgxMTARvc9ZE5gAvA8,Spoon Dining,ALI BESAR,5,Good food
2299,ChIJ5bQXocgxMTARvc9ZE5gAvA8,Spoon Dining,ClashOfClans War,4,Dining spoon
2300,ChIJVTQsvMcxMTARNvrLkN7ommI,Fish & Co - Centre Point Medan,Paul,4,"Great alternative take on fish to what you often find in Medan. Friendly service (scan a QR code to order) in a clean, bright, modern decor. Cash or credit cards for payment.

A good selection of grilled and fried fish. Their seafood nachos are a little oily from liberal use of cheese and butter but also sport some of the only guacamole I’ve seen in Medan. Grilled calamari is delicious in a butter sauce that makes the spicy mayo dip unnecessary. Their mussels appetizer is all right but there’s a hint of sweetness that put me off, and the bread - while a nice and rare touch in Medan! - also had a slightly sweet flavor. Their French fries are a solid hit - firm, piping hot and deliciously seasoned.

Their passion fruit tea was deliciously sweet to counteract the saltiness of the food. It’s served in a carafe and is a generous amount for two people to share.

I’d definitely eat here again as a change of pace.  The price is a little high but portions are generous."
2301,ChIJVTQsvMcxMTARNvrLkN7ommI,Fish & Co - Centre Point Medan,Savani Anggita,5,The price always worth it! Perfect for special occasions with your loved ones🥰 The taste was perfect. The fishes? Amazing!
2302,ChIJVTQsvMcxMTARNvrLkN7ommI,Fish & Co - Centre Point Medan,Than Rina,5,"The best fish and chip in Medan as I can say.

Try at least once when you are in Medan"
2303,ChIJVTQsvMcxMTARNvrLkN7ommI,Fish & Co - Centre Point Medan,catrine jovita,5,"Delicious, the portion is big too"
2304,ChIJVTQsvMcxMTARNvrLkN7ommI,Fish & Co - Centre Point Medan,Willy Wijaya,5,Best fish and chips in town..!
2305,ChIJQW9V0g0xMTARnV65BDfXzp8,Rumah Makan Kapau HJ. Uni Emi,ian keikai,3,You must try ayam goreng here. It's so delicious
2306,ChIJQW9V0g0xMTARnV65BDfXzp8,Rumah Makan Kapau HJ. Uni Emi,David Carol,4,Lovely food.. many choice and delicius tes...
2307,ChIJQW9V0g0xMTARnV65BDfXzp8,Rumah Makan Kapau HJ. Uni Emi,Rahmita Wirza O.K. Rahmat,5,Good place for family dining together.
2308,ChIJQW9V0g0xMTARnV65BDfXzp8,Rumah Makan Kapau HJ. Uni Emi,Muhammad Isa,5,"Come to and see by yourself, enjoying the atmosphere specific taste of kapau cuisines."
2309,ChIJQW9V0g0xMTARnV65BDfXzp8,Rumah Makan Kapau HJ. Uni Emi,Mansor Ahmad,4,Delicious Nasi Padang dishes...Highly recommended.
2310,ChIJ3XyrDDMvMTARHYMMeDQBeco,Oui Dining,Nadia,4,"Came here for Christmas lunch with family, the Mistletoe Sharing Food menu. Sharing menu for 2 people. Love the Christmas ambience and decoration, the food was nice too but the dessert was too sweet."
2311,ChIJ3XyrDDMvMTARHYMMeDQBeco,Oui Dining,Carl -,4,"A 8.5/10 fine dining experience.
Location: 3/5
Food: 4.5/5
Service: 4/5
Price: 4/5
Atmosphere/Vibe: 5/5

A good place to eat exquisite french fine dining, although pricy, it is worth. Despite being far from city and located in a rather dark neighborhood, the atmosphere and design of the interior is stunning and romantic. Give it a try."
2312,ChIJ3XyrDDMvMTARHYMMeDQBeco,Oui Dining,cut meliza Zainumi,3,"The main course tasted too sweet in the weird way, but the dessert was very delicious"
2313,ChIJ3XyrDDMvMTARHYMMeDQBeco,Oui Dining,tonny wongso,5,The food was really delicious. My favourite is the almond cream seabass. The restaurant has a good ambiance and the service was very good.
2314,ChIJ3XyrDDMvMTARHYMMeDQBeco,Oui Dining,Alden and Elaine AEZ's mom,5,"Although we made a sudden reservation for our anniversary celebration, but We really had a great night yesterday.. love the ambiance, the services and the foods.. So far, the best Fine Dining in town! Thanks Chef Gary, Pai and ci Ara!"
2315,ChIJU0u4wsAxMTARa3xqiqdnL1s,DaeBak Korean BBQ Restaurant,Bang Alek,4,"Authentic korean food. Overall the food taste good. The side dish are generous when we ordered meat bbq dish. Ambience feels like home. Love the cold tea, got an aftertaste to it! Downside, slow serving... asking for a refill of side dish, have to wait 10min+ for only lettuce to show up. BBQ Meats menu are already cooked for them after pandemic to ensure health protocol."
2316,ChIJU0u4wsAxMTARa3xqiqdnL1s,DaeBak Korean BBQ Restaurant,widya virgo,4,"The food is quite good. The kimchi not free flow. Need to pay for extra kimchi which the free one is just small plate. The foods served so long.. if you are in a rush, not suit to eat here. Waiting half an hour for 1 kimbab."
2317,ChIJU0u4wsAxMTARa3xqiqdnL1s,DaeBak Korean BBQ Restaurant,Budi Wu,5,"The first Korean street food in Medan that serves many simple and interesting menus, so that the interest in Korean street food can be satisfied by Medan people, for the menu there are quite a lot of choices per set, and the taste is of course almost the same as street food in Korea. The location is quite easy to determine and of course this restaurant has established a health protocol as recommended by the government. 1 important point, they will close at 3pm and will reopen at 6pm. I really recommend it for millennial kids who like Korean food."
2318,ChIJU0u4wsAxMTARa3xqiqdnL1s,DaeBak Korean BBQ Restaurant,Winda Simon,5,"Looking for authentic korean food?
This is the place for you! Enjoy a hearty warm korea meal with k-pop song playing on the blackground.
Their service is top notch, a very welcoming server ready to greet you and guide you to your meal."
2319,ChIJU0u4wsAxMTARa3xqiqdnL1s,DaeBak Korean BBQ Restaurant,劉威志（Michael LIU）,4,"I could only say that when authentic foreign gourmet being introduced to that county outside, things will be changed for sure.  I think this one is okay since the other one in the town seemly closed.  But, I still have to say that as long as it is hala accredited, it shall not be the same as.thr truly authentic Korean cuisine, since the most important ingredient has been taken away and forbidden.  I can understand that but certainly this has been localizsed for sure.  In this case, I  still come to this store just to eat something that is hot enough for me.  I mean the temperature of serving food but not how spicy the dishes are.  I really enjoy the ginseng chicken soup at least this one really taste like Korean.  For the rest, the seafood pancake is definitely a disaster, especially for the sauce they provided especially added the only can find Indonesia demon chili, the green one.  That is terrible.  Other foods are all too sweet like they never need to pay for sugar.   For staying in Indonesia, I really hate the two things, one is the chili and one is the sweet.  Plesse, do some human research for preventing Diabetes or the stomach intestine problem that cause definitely by the chili you consume.  It is really not healthy at all."
2320,ChIJ6yEycQQWei4R0SpuVsPL2OY,Rumah Makan Medan Jaya,dani Zuqo,5,Very good taste and its one of pleasant place to dine in ...in Solo
